k,r,spread,bound_r4,fields_fit
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,13,81,1
4,2,7,16,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,2,6,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,15,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,11,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,13,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,13,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,2,5,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,15,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,13,81,1
4,3,11,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,14,81,1
4,3,14,81,1
4,3,15,81,1
4,3,14,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,13,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,13,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,13,81,1
4,3,14,81,1
4,3,14,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,14,81,1
4,3,11,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,11,81,1
4,3,11,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,3,13,81,1
4,2,4,16,1
4,3,9,81,1
4,2,7,16,1
4,3,12,81,1
4,3,12,81,1
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,18,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,11,81,1
5,3,9,81,1
5,3,12,81,0
5,4,28,256,0
5,3,12,81,0
5,3,11,81,1
5,3,15,81,0
5,4,24,256,0
5,4,18,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,22,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,24,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,18,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,24,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,4,23,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,13,81,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,23,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,4,24,256,0
5,4,23,256,0
5,3,9,81,1
5,4,22,256,0
5,4,20,256,0
5,4,16,256,0
5,4,25,256,0
5,4,16,256,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,4,23,256,0
5,4,16,256,0
5,3,14,81,0
5,4,24,256,0
5,3,12,81,0
5,4,24,256,0
5,3,13,81,0
5,3,13,81,0
5,4,20,256,0
5,4,22,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,28,256,0
5,4,20,256,0
5,4,18,256,0
5,4,24,256,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,3,15,81,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,14,81,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,15,81,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,22,256,0
5,4,16,256,0
5,4,18,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,22,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,19,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,13,81,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,22,256,0
5,3,9,81,1
5,3,11,81,1
5,3,9,81,1
5,4,16,256,0
5,4,28,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,3,13,81,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,3,16,81,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,3,14,81,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,18,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,11,81,1
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,18,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,3,14,81,0
5,3,9,81,1
5,4,22,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,22,256,0
5,4,16,256,0
5,3,9,81,1
5,4,22,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,18,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,4,19,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,23,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,22,256,0
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,3,14,81,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,18,256,0
5,3,9,81,1
5,4,16,256,0
5,4,25,256,0
5,4,16,256,0
5,4,23,256,0
5,4,23,256,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,18,256,0
5,4,18,256,0
5,3,9,81,1
5,3,9,81,1
5,4,19,256,0
5,3,12,81,0
5,4,20,256,0
5,4,22,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,18,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,13,81,0
5,3,12,81,0
5,4,18,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,14,81,0
5,4,26,256,0
5,4,22,256,0
5,4,19,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,22,256,0
5,4,20,256,0
5,3,14,81,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,18,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,19,256,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,3,11,81,1
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,23,256,0
5,4,20,256,0
5,4,24,256,0
5,3,14,81,0
5,3,12,81,0
5,4,16,256,0
5,3,14,81,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,14,81,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,14,81,0
5,3,9,81,1
5,4,24,256,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,26,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,28,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,11,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,14,81,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,4,18,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,3,14,81,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,3,14,81,0
5,4,24,256,0
5,3,12,81,0
5,3,12,81,0
5,4,22,256,0
5,4,19,256,0
5,4,16,256,0
5,4,23,256,0
5,4,22,256,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,13,81,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,11,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,13,81,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,28,256,0
5,4,23,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,11,81,1
5,4,16,256,0
5,4,16,256,0
5,4,22,256,0
5,4,18,256,0
5,3,9,81,1
5,4,18,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,4,28,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,26,256,0
5,4,18,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,24,256,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,15,81,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,3,14,81,0
5,3,12,81,0
5,3,11,81,1
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,23,256,0
5,3,9,81,1
5,4,16,256,0
5,3,11,81,1
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,14,81,0
5,3,14,81,0
5,4,24,256,0
5,4,24,256,0
5,3,12,81,0
5,4,20,256,0
5,4,19,256,0
5,4,24,256,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,4,25,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,19,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,22,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,18,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,30,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,11,81,1
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,3,11,81,1
5,3,12,81,0
5,3,9,81,1
5,3,14,81,0
5,3,9,81,1
5,3,11,81,1
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,18,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,11,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,26,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,22,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,28,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,26,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,3,14,81,0
5,3,14,81,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,23,256,0
5,4,20,256,0
5,4,22,256,0
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,22,256,0
5,4,16,256,0
5,4,20,256,0
5,4,28,256,0
5,4,16,256,0
5,4,20,256,0
5,4,19,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,11,81,1
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,11,81,1
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,3,12,81,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,3,12,81,0
5,4,30,256,0
5,3,9,81,1
5,4,23,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,26,256,0
5,4,22,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,22,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,4,28,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,26,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,4,22,256,0
5,4,28,256,0
5,3,9,81,1
5,4,22,256,0
